job_id,posted_at,title,company_name,city,state_code,remote_status,annual_salary_min,annual_salary_max,soc_name,occupation_family,experience_years_raw,education_level_raw,skills_count,skills_text
307360,2026-06-20T00:00:25+00:00,Senior Accounting Manager,Applied Intuition,,,unknown,180000.0,230000.0,Management Analysts,Business and Financial Operations Occupations,8.0,Bachelor,1,Accounting
226914,2026-06-20T00:00:00+00:00,Sr. Business Systems Analyst,TD,"Td Centre Td Tower 66 Wellington Street West, Toronto, Ontario",,unknown,76800.0,115200.0,Models,Sales and Related Occupations,7.0,,6,Banking; Batch Processing; Business Operations; Business Systems; Capital Markets; Career Development
226862,2026-06-19T20:25:00+00:00,Vendor Management Risk Analyst,Ivari,"Toronto, On, Ca",,hybrid,70000.0,90000.0,Management Analysts,Business and Financial Operations Occupations,18.0,,2,Administrative Support; Annuities
226849,2026-06-19T20:22:00+00:00,Data Scientist Principal,"International Motors, LLC",Lisle,IL,unknown,0.0,0.0,Data Scientists,Computer and Mathematical Occupations,6.0,Master,2,Advanced Analytics; Analytics
308430,2026-06-19T19:21:53.642000+00:00,Partnerships Relationship Manager,Spoton,San Francisco,CA,unknown,77000.0,101000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,1,Account Management
226844,2026-06-19T17:49:27.387000+00:00,Senior Database Administrator,CIRO / OCRI,Toronto,,hybrid,92500.0,114650.0,Database Architects,Computer and Mathematical Occupations,5.0,,6,Accountability; Analytical Skills; Analytical Thinking; Automation; Business Systems; Capital Markets
226894,2026-06-19T12:53:24+00:00,Senior Epic HIM Analyst (Senior Product Services & Management Analyst),Northwell,Melville,NY,hybrid,85090.0,147220.0,Marketing Managers,Management Occupations,3.0,Master,4,Accounting; Advertisement; Budgeting; Business Requirements
226821,2026-06-19T05:00:00+00:00,Business Intelligence Analyst,Natus,Ambler,PA,hybrid,90000.0,95000.0,Actors,"Arts, Design, Entertainment, Sports, and Media Occupations",80.0,Bachelor,9,Accountability; Agility; Analytical Skills; Analytical Thinking; Analytics; Business Analytics; Business Decisions; Business Intelligence; Business Reporting
226683,2026-06-19T01:42:21+00:00,Investments Analyst,LG Group,Chicago,IL,unknown,110000.0,150000.0,Models,Sales and Related Occupations,2.0,Bachelor,7,Accounting; Ad Hoc Analysis; Asset Management; Banking; Capital Markets; Capital Structures; Cash Flow Analysis
311600,2026-06-19T00:06:23+00:00,Assistant Controller,Jitterbit,,,remote,135000.0,150000.0,Management Analysts,Business and Financial Operations Occupations,3.0,Master,1,Accounting
311622,2026-06-19T00:04:39+00:00,Senior Technical Accountant,Boldyn Networks,,,hybrid,90000.0,110000.0,Management Analysts,Business and Financial Operations Occupations,3.0,Bachelor,2,Accounting; Accounting Research
226836,2026-06-19T00:00:00+00:00,Senior Data Governance Analyst,Manulife,"Can, Ontario, Waterloo, 500 King Street North",,hybrid,113000.0,163000.0,Actors,"Arts, Design, Entertainment, Sports, and Media Occupations",5.0,Bachelor,5,Access Controls; Advanced Analytics; Analytics; Artificial Intelligence; Automation
311957,2026-06-19T00:00:00+00:00,Budget Officer (Research & Grants),Royalontariomuseum,Toronto,,onsite,62828.0,71803.0,Management Analysts,Business and Financial Operations Occupations,3.0,,6,Accounting; Accounts Payable; Analytical Skills; Budget Analysis; Budget Management; Business Administration
311950,2026-06-19T00:00:00+00:00,General Manager (CA,Doughzoneusa,San Jose,CA,onsite,80000.0,85000.0,Management Analysts,Business and Financial Operations Occupations,3.0,,1,Budgeting
311997,2026-06-19T00:00:00+00:00,General Manager (CA,Doughzoneusa,Berkeley,CA,onsite,80000.0,85000.0,Management Analysts,Business and Financial Operations Occupations,3.0,,1,Budgeting
226845,2026-06-19T00:00:00+00:00,"IT Business Analyst Senior, Intact Lab",Intact FC,"Montréal, 2020 Robert Bourassa",,hybrid,94200.0,115200.0,Management Analysts,Business and Financial Operations Occupations,,Bachelor,1,Acceptance Testing
316285,2026-06-18T22:50:25.957000+00:00,"Sr. Accountant, Inventory, rhode",Elfbeauty,Beverly Hills,CA,hybrid,90000.0,100000.0,Management Analysts,Business and Financial Operations Occupations,2.0,Bachelor,2,Accounting; Balance Sheet
316429,2026-06-18T21:34:45.309000+00:00,"Senior Attorney - Corporate, Employment, and Data Privacy, U.S",Bluebottlecoffee,San Francisco,CA,unknown,168000.0,253000.0,Management Analysts,Business and Financial Operations Occupations,8.0,,5,Advising; Bargaining; Business Development; Business Expansion; Business Objectives
318247,2026-06-18T14:22:47.153000+00:00,Client Service Associate,RIA Recruiting,Ventura,CA,hybrid,70000.0,110000.0,Management Analysts,Business and Financial Operations Occupations,9.0,,1,Business Development
320879,2026-06-18T00:13:54+00:00,Senior Accounting Manager,Radiant Nuclear,El,,onsite,115000.0,168000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,4,Accounting; Accounting Operations; Accruals; Bank Reconciliations
320883,2026-06-18T00:13:14+00:00,Director of Commercial FP&A,Pointclickcare,Toronto,,unknown,162000.0,180000.0,Management Analysts,Business and Financial Operations Occupations,10.0,Bachelor,1,Accounting
320958,2026-06-18T00:06:21+00:00,Senior Corporate Accountant,Cockroach Labs,New York,NY,unknown,90000.0,124800.0,Management Analysts,Business and Financial Operations Occupations,4.0,Bachelor,4,Accounting; Accounting Operations; Accounting Research; Business Acumen
320961,2026-06-18T00:06:13+00:00,Senior Revenue Accountant,IXL Learning,San Mateo,CA,unknown,110000.0,160000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,2,Accounting; Accounting Software
321031,2026-06-18T00:00:19+00:00,Legal Operations Analyst,Applied Intuition,,,unknown,100000.0,160000.0,Management Analysts,Business and Financial Operations Occupations,2.0,,2,Billing; Business Operations
226896,2026-06-18T00:00:00+00:00,Senior Data Analytics Platform Engineer (Databricks),U.s. Bank,"Hopkins, Mn",,unknown,119765.0,140900.0,Software Developers,Computer and Mathematical Occupations,3.0,Master,9,Accruals; Agile Software Development; Algorithms; Analytical Skills; Analytics; Architectural Design; Automation; Bank Secrecy; Bank Secrecy Act
326856,2026-06-17T20:21:23+00:00,Special Events Coordinator - The Iberian Pig Charlotte,Castellucci Hospitality Group,Atlanta,GA,unknown,45000.0,58000.0,Management Analysts,Business and Financial Operations Occupations,0.0,,0,
226608,2026-06-17T19:44:00+00:00,Director of Finance,Pathways Vermont,"South Burlington, Vt, Us",VT,unknown,75000.0,85000.0,Management Analysts,Business and Financial Operations Occupations,,,7,Accounting; Accounting Operations; Accounts Payable; Accounts Receivable; Bank Reconciliations; Billing; Bookkeeping
327276,2026-06-17T18:31:00.115000+00:00,Founding Marketing,Quanta,San Francisco,CA,onsite,150000.0,225000.0,Data Scientists,Computer and Mathematical Occupations,,,5,Accounting; Accounting Software; Accounting Systems; Analytics; Automation
327326,2026-06-17T18:19:01.389000+00:00,Regional Director - Professional Services,Omni,,,unknown,230000.0,250000.0,Management Analysts,Business and Financial Operations Occupations,7.0,,1,Analytics
327583,2026-06-17T17:20:09.362000+00:00,Accounting Manager - Month-End Close & Operations - AI/LLM Expertise,Cscgeneration-2,Remote,,remote,100000.0,120000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Master,8,Accounting; Accounting Operations; Account Reconciliation; Accounts Payable; Accruals; Audit Trail; Automation; Balance Sheet
327814,2026-06-17T16:39:31.456000+00:00,"Senior Financial Analyst, Corporate FP&A",Omnidian,,,remote,101000.0,141000.0,Models,Sales and Related Occupations,8.0,,2,Accounting; Ad Hoc Analysis
331601,2026-06-17T01:55:52.371000+00:00,Sr Materials and Battery Compliance Engineer,1X,San Carlos,CA,onsite,171000.0,200000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Master,0,
331611,2026-06-17T01:41:36.119000+00:00,Compliance Associate Engineer,1X,San Carlos,CA,onsite,72000.0,89000.0,Management Analysts,Business and Financial Operations Occupations,1.0,Bachelor,3,Automation; Automotive Electronics; Calibration
332545,2026-06-17T00:18:32.537000+00:00,Senior Workplace Platforms Lead,1X,San Carlos,CA,onsite,180000.0,235000.0,Management Analysts,Business and Financial Operations Occupations,8.0,,2,Automation; Business Systems
332582,2026-06-17T00:15:50+00:00,Senior Financial Analyst (FP&A),Socure,,,remote,125000.0,145000.0,Financial and Investment Analysts*,Business and Financial Operations Occupations,3.0,Bachelor,3,Accounting; Banking; Budgeting
332657,2026-06-17T00:11:52+00:00,Senior Product Analyst (Order to Cash),Okta,San,,unknown,128000.0,176000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,3,Accounting; Billing; Business Administration
332749,2026-06-17T00:06:03+00:00,Legal Assistant,CesiumAstro,El,,unknown,112000.0,133000.0,Management Analysts,Business and Financial Operations Occupations,5.0,,1,Business Priorities
332782,2026-06-17T00:04:09+00:00,Finance and Accounting Associate,Binti,,,unknown,125000.0,140000.0,Database Architects,Computer and Mathematical Occupations,3.0,Bachelor,2,Accounting; Business Administration
332818,2026-06-17T00:00:41+00:00,US Operations Associate (Digital Wealth Platform),Arta Finance,,,remote,110000.0,300000.0,Management Analysts,Business and Financial Operations Occupations,3.0,,2,Asset Classes; Business Operations
333205,2026-06-17T00:00:00+00:00,Principal Financial Systems & Data Analyst,Luminize,San Diego,CA,onsite,140000.0,170000.0,Database Architects,Computer and Mathematical Occupations,1.0,Bachelor,6,Accounting; Analytics; Anomaly Detection; Automation; BigQuery; Brand Management
338144,2026-06-16T21:16:44.625000+00:00,Corporate Paralegal,Paxos,,,remote,84532.0,99450.0,Management Analysts,Business and Financial Operations Occupations,2.0,,2,Automation; Blockchain
338654,2026-06-16T18:59:28.828000+00:00,Payroll Staff Accountant,Sift,,,remote,100000.0,140000.0,Management Analysts,Business and Financial Operations Occupations,3.0,,3,Accounting; ADP Workforce Now; Calculations
338925,2026-06-16T17:28:42.787000+00:00,Vice President of Business Development,Sentral,,,hybrid,200000.0,225000.0,Management Analysts,Business and Financial Operations Occupations,10.0,Bachelor,5,Accounting; Brand Awareness; Budgeting; Business Development; Career Development
339211,2026-06-16T16:30:26+00:00,Finance And HR Manager,Resourceful Talent Group,Doral,FL,unknown,100000.0,120000.0,Management Analysts,Business and Financial Operations Occupations,6.0,Bachelor,7,Accounting; Accounting Operations; Accounts Payable; Banking; Bookkeeping; Budgeting; Cash Flow Management
342193,2026-06-16T00:00:00+00:00,Resident Manager (Live-In),Centurion,British Columbia,,onsite,45000.0,50000.0,Management Analysts,Business and Financial Operations Occupations,2.0,,1,Asset Management
342195,2026-06-16T00:00:00+00:00,Tax Analyst,Centurion,Toronto,,unknown,80000.0,90000.0,Management Analysts,Business and Financial Operations Occupations,1.0,Master,3,Accounting; Accounting Systems; Asset Management
347619,2026-06-15T22:16:01.336000+00:00,Payroll Manager,Ghj,Westwood,CA,remote,80000.0,100000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,3,Accounting; Accounting Operations; Business Administration
347749,2026-06-15T21:09:02.276000+00:00,Senior Data Analyst,Dave,,,remote,150000.0,187000.0,Database Architects,Computer and Mathematical Occupations,5.0,Master,7,Accounting; Airflow; Analytics; Anomaly Detection; Autoencoders; Automation; Banking
347815,2026-06-15T20:54:17.018000+00:00,Director of Accounting,Rescale,,,remote,150000.0,210000.0,Management Analysts,Business and Financial Operations Occupations,10.0,Bachelor,4,Accounting; Accounting Operations; Accounts Payable; Automation
348458,2026-06-15T18:14:29.321000+00:00,Sales Compensation Specialist (12 Month ),Docebo,Remote,,hybrid,64600.0,86100.0,Management Analysts,Business and Financial Operations Occupations,3.0,Bachelor,3,Accounting; Artificial Intelligence; Calculations
348959,2026-06-15T15:55:41.980000+00:00,Senior Accountant,UC Law SF,San Francisco,CA,onsite,110000.0,115000.0,Management Analysts,Business and Financial Operations Occupations,3.0,Bachelor,5,Accounting; Ad Hoc Analysis; Auditing; Auditing Standards; Capital Assets
351413,2026-06-15T00:09:53+00:00,Senior Payroll Accountant,Handshake,San,,unknown,108000.0,130000.0,Management Analysts,Business and Financial Operations Occupations,4.0,Bachelor,4,Accounting; Accruals; Balance Sheet; Career Development
351430,2026-06-15T00:07:25+00:00,FP&A Lead/ Senior FP&A Associate,Divergent Technologies,,,unknown,109240.0,173470.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,3,Banking; Budgeting; Business Reporting
351869,2026-06-15T00:00:00+00:00,"Senior Manager, Supply Chain Operations",Volundmanufacturing,Huntington Beach,CA,unknown,160000.0,185000.0,Management Analysts,Business and Financial Operations Occupations,8.0,Master,7,Accountability; Business Objectives; Business Process; Business Reporting; Business Requirements; Business Systems; Capacity Planning
357925,2026-06-14T00:16:19+00:00,Senior Data Engineering Manager,YipitData,,,unknown,200000.0,200000.0,Database Architects,Computer and Mathematical Occupations,2.0,,3,AI Agents; Airflow; Big Data
357980,2026-06-14T00:13:57+00:00,Senior Financial Analyst,Roku,Santa,,unknown,125000.0,135000.0,Models,Sales and Related Occupations,3.0,Bachelor,4,Accounting; Accruals; Automation; Budgeting
358027,2026-06-14T00:12:25+00:00,Senior Financial Analyst (Corporate Finance and Strategy),Plaid,,,unknown,159000.0,172800.0,Models,Sales and Related Occupations,5.0,,5,Accounting; Automation; Banking; Benchmarking; Cash Flow Forecasting
358111,2026-06-14T00:06:31+00:00,Workplace Experience Manager,Cresta,San,,onsite,140000.0,160000.0,Management Analysts,Business and Financial Operations Occupations,7.0,,0,
358114,2026-06-14T00:06:28+00:00,FP&A Analyst,Coinbase,New York,NY,unknown,95030.0,111800.0,Data Scientists,Computer and Mathematical Occupations,1.0,Bachelor,3,Accounting; Automation; Blockchain
359754,2026-06-13T00:15:40+00:00,Global Benefits Specialist,Smarsh,,,unknown,90000.0,105000.0,Management Analysts,Business and Financial Operations Occupations,4.0,Bachelor,2,Benefits Administration; Business Administration
359786,2026-06-13T00:14:27+00:00,Business Operations Lead,Relativity Space,Long Beach,CA,unknown,123000.0,174000.0,Management Analysts,Business and Financial Operations Occupations,4.0,Bachelor,4,Accounting; Aerospace Industry; Business Administration; Business Operations
359829,2026-06-13T00:12:13+00:00,AI Transformation & Operations (Finance),Pagaya Investments,New York,NY,unknown,140000.0,180000.0,Management Analysts,Business and Financial Operations Occupations,5.0,Bachelor,5,Accountability; Accounting; Artificial Intelligence; Automation; Business Operations
359843,2026-06-13T00:11:34+00:00,Revenue Accounting Manager,Navan,San,,unknown,87825.0,195300.0,Management Analysts,Business and Financial Operations Occupations,2.0,Bachelor,5,Accounting; Alteryx; Analytics; Auditing; Automation
359880,2026-06-13T00:10:22+00:00,Staff Data Scientist (Finance & Accounting),Headway,New York,NY,unknown,212000.0,265000.0,Data Scientists,Computer and Mathematical Occupations,10.0,,3,Accounting; Analytics; Balance Sheet
359939,2026-06-13T00:08:06+00:00,Senior Financial Analyst (Business Partnership),Discord,San,,unknown,152000.0,171000.0,Data Scientists,Computer and Mathematical Occupations,5.0,,2,Accounting; Analytical Skills
359942,2026-06-13T00:07:52+00:00,Business Finance Assistant Vice President (Leveraged Debt Capital Markets),Deutsche Bank,,,unknown,85000.0,129500.0,Management Analysts,Business and Financial Operations Occupations,,Bachelor,7,Accounting; Analytical Skills; Automation; Balance Sheet; Business Advisory; Business Planning; Capital Markets
359995,2026-06-13T00:04:51+00:00,Controller / Director of Accounting,Homeward,,,unknown,175000.0,175000.0,Management Analysts,Business and Financial Operations Occupations,10.0,Bachelor,6,Accounting; Accounting Operations; Automation; Balance Sheet; Business Requirements; Cash Management
360027,2026-06-13T00:01:19+00:00,Senior Data Analyst (Operations Workforce Strategy),Aurora,San,,unknown,115000.0,167000.0,Data Scientists,Computer and Mathematical Occupations,5.0,Bachelor,6,Analytical Skills; Analytics; Banking; Business Analytics; Business Intelligence; Business Intelligence Tools
360041,2026-06-13T00:00:22+00:00,Senior Accountant (Financial Reporting and Technical Accounting),Applied Intuition,,,unknown,110000.0,155000.0,Management Analysts,Business and Financial Operations Occupations,3.0,Bachelor,2,Accounting; Analytical Skills
361300,2026-06-12T18:51:06.273000+00:00,PaintCare Data Support Specialist,American Coatings Association & PaintCare,,,remote,60000.0,75000.0,Management Analysts,Business and Financial Operations Occupations,1.0,Master,2,Additives; Analytical Skills
361315,2026-06-12T18:48:41.383000+00:00,Finance Analyst,Veev,Hayward,CA,unknown,95000.0,120000.0,Project Management Specialists,Business and Financial Operations Occupations,2.0,Bachelor,3,Accounting; Analytics; Banking
361625,2026-06-12T17:45:14.294000+00:00,Accounting Manager,Ghj,Long Beach,CA,unknown,105000.0,130000.0,Management Analysts,Business and Financial Operations Occupations,4.0,Master,6,Accounting; Accounting Operations; Budgeting; Business Administration; Capital Assets; Cash Receipts
362316,2026-06-12T14:19:21+00:00,Data Engineer,"Cain Watters & Associates, LLC",Frisco,TX,unknown,116000.0,135000.0,Database Architects,Computer and Mathematical Occupations,5.0,Bachelor,8,Access Controls; Accounting; AI Agents; Analytics; Automation; Azure Data Factory; Business Objectives; Business Operations
363577,2026-06-12T02:04:06.389000+00:00,Director / Senior Director of Accounting,Mainspringenergy,Menlo Park,CA,unknown,183000.0,257000.0,Management Analysts,Business and Financial Operations Occupations,12.0,,6,Accountability; Accounting; Accounting Operations; Accounting Systems; Accruals; Automation
363653,2026-06-12T00:15:06+00:00,Director of Revenue Operations & Strategy,Talkiatry,,,unknown,175000.0,200000.0,Management Analysts,Business and Financial Operations Occupations,8.0,,2,Analytics; Banking
363767,2026-06-12T00:09:17+00:00,Senior Global Deal Desk Manager,LogicMonitor,,,unknown,136500.0,171780.0,Management Analysts,Business and Financial Operations Occupations,8.0,,3,Advising; Analytical Skills; Automation
363812,2026-06-12T00:07:09+00:00,Manager of Financial Reporting,Magnite,Los,,unknown,130000.0,150000.0,Management Analysts,Business and Financial Operations Occupations,4.0,Bachelor,1,Accounting
363838,2026-06-12T00:05:31+00:00,Senior FP&A Analyst,Jiko,San,,unknown,120000.0,140000.0,Models,Sales and Related Occupations,4.0,Master,7,Accountability; Accounting; Accounting Systems; Anaplan; Banking; Budgeting; Business Metrics
